CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
California,sfbay,eby,office & commercial,6974942789,None,"Psychotherapy office sublet Mon, Wed, Sat, Sun",https://sfbay.craigslist.org/eby/off/d/berkeley-psychotherapy-office-sublet/6974942789.html,2019-09-11,21:35,$100,berkeley,True,None,None,100ft2
California,sfbay,eby,office & commercial,6976826221,6803663439,New Office and Retail Space - Park Street,https://sfbay.craigslist.org/eby/off/d/alameda-new-office-and-retail-space/6976826221.html,2019-09-11,21:24,$0,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6976820623,None,Psychotherapy Saturday Sublet,https://sfbay.craigslist.org/eby/off/d/walnut-creek-psychotherapy-saturday/6976820623.html,2019-09-11,21:02,$147,walnut creek,True,None,None,182ft2
California,sfbay,eby,office & commercial,6976818175,6970063721,"Room Rental - Massage, Acupuncture, Esthetician",https://sfbay.craigslist.org/eby/off/d/pleasanton-room-rental-massage/6976818175.html,2019-09-11,20:53,$850,dublin / pleasanton / livermore,True,None,None,None
California,sfbay,eby,office & commercial,6965814963,6963943767,OFFICE SPACE ON YOUR TERMS 👍 Private Alameda offices from $699/month,https://sfbay.craigslist.org/eby/off/d/alameda-office-space-on-your-terms/6965814963.html,2019-09-11,20:26,$699,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6965812298,6963954623,TURN KEY🔑 space @ 1101 Marina in ALAMEDA.. 6 person office!!,https://sfbay.craigslist.org/eby/off/d/alameda-turn-key-space-marina-in/6965812298.html,2019-09-11,20:26,$1989,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6965811693,6963943767,OFFICE SPACE ON YOUR TERMS 👍 Private Alameda offices from $699/month,https://sfbay.craigslist.org/eby/off/d/alameda-office-space-on-your-terms/6965811693.html,2019-09-11,20:26,$699,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6963142782,6960901860,BOOK YOUR TOUR TODAY📞 Private offices in Downtown Walnut Creek..,https://sfbay.craigslist.org/eby/off/d/walnut-creek-book-your-tour-today/6963142782.html,2019-09-11,20:23,$899,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6965794197,6960988958,⏬⏬ START YOUR DAY HERE! 4-5 person window CORNER WINDOW OFFICE,https://sfbay.craigslist.org/eby/off/d/walnut-creek-start-your-day-here-4-5/6965794197.html,2019-09-11,20:23,$2759,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6965793900,6960901860,BOOK YOUR TOUR TODAY📞 Private offices in Downtown Walnut Creek..,https://sfbay.craigslist.org/eby/off/d/walnut-creek-book-your-tour-today/6965793900.html,2019-09-11,20:22,$899,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6965793535,6961186233,PRICE CUT ✂ in LAKE MERRITT.. Furnished office for 2 W/ INTERNET!,https://sfbay.craigslist.org/eby/off/d/oakland-price-cut-in-lake-merritt/6965793535.html,2019-09-11,20:22,$1079,oakland lake merritt / grand,True,None,None,None
California,sfbay,eby,office & commercial,6963339799,6960938778,HI-Tech offices in WALNUT CREEK 🔷🔷 2 person office priced @ $959/mo.,https://sfbay.craigslist.org/eby/off/d/walnut-creek-hi-tech-offices-in-walnut/6963339799.html,2019-09-11,20:21,$959,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6963339624,6960912623,NEW LISTING ALERT🚨🚨 Plug & Play office for 5 people. WALNUT CREEK,https://sfbay.craigslist.org/eby/off/d/walnut-creek-new-listing-alert-plug/6963339624.html,2019-09-11,20:20,$2429,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6965502425,6963943767,OFFICE SPACE ON YOUR TERMS 👍 Private Alameda offices from $699/month,https://sfbay.craigslist.org/eby/off/d/alameda-office-space-on-your-terms/6965502425.html,2019-09-11,20:18,$699,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6965502345,6960988958,⏬⏬ START YOUR DAY HERE! 4-5 person window CORNER WINDOW OFFICE,https://sfbay.craigslist.org/eby/off/d/walnut-creek-start-your-day-here-4-5/6965502345.html,2019-09-11,20:18,$2759,walnut creek,True,None,None,None
California,sfbay,eby,office & commercial,6965502178,6963954623,TURN KEY🔑 space @ 1101 Marina in ALAMEDA.. 6 person office!!,https://sfbay.craigslist.org/eby/off/d/alameda-turn-key-space-marina-in/6965502178.html,2019-09-11,20:18,$1989,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6965537100,6963943767,OFFICE SPACE ON YOUR TERMS 👍 Private Alameda offices from $699/month,https://sfbay.craigslist.org/eby/off/d/alameda-office-space-on-your-terms/6965537100.html,2019-09-11,20:17,$699,alameda,True,None,None,None
California,sfbay,eby,office & commercial,6962565455,6960995845,BRING YOUR TEAM/We'll handle the rest🏃 Walnut Creek offices from $989,https://sfbay.craigslist.org/eby/off/d/walnut-creek-bring-your-team-well/6962565455.html,2019-09-11,20:15,$0,walnut creek,True,None,None,None
