Oklahoma,texoma,texoma,apa,6992228069,6955229233,3 bd house on 2.5 acres. partly furnished,https://texoma.craigslist.org/apa/d/durant-3-bd-house-on-25-acres-partly/6992228069.html,2019-10-03,19:52,$1000,Durant OK,True,None,3,2500ft2
Oklahoma,texoma,texoma,apa,6992172943,None,Highland Park Village Apartments,https://texoma.craigslist.org/apa/d/sherman-highland-park-village-apartments/6992172943.html,2019-10-03,18:12,$995,Sherman,True,None,2,923ft2
Oklahoma,texoma,texoma,apa,6992167871,None,Highland Park Village Apartments,https://texoma.craigslist.org/apa/d/sherman-highland-park-village-apartments/6992167871.html,2019-10-03,18:04,$725,Sherman,True,None,None,635ft2
Oklahoma,texoma,texoma,apa,6981246741,None,Fully Upgraded Spacious Home! Offering $0 Down & First Month FREE,https://texoma.craigslist.org/apa/d/anna-fully-upgraded-spacious-home/6981246741.html,2019-10-03,16:50,$1269,North Pointe Crossing,True,None,3,1658ft2
Oklahoma,texoma,texoma,apa,6990454178,6725856890,2 Bedroom Apartment,https://texoma.craigslist.org/apa/d/colbert-2-bedroom-apartment/6990454178.html,2019-10-03,15:40,$500,"Colbert, OK",False,None,2,850ft2
Oklahoma,texoma,texoma,apa,6991979200,None,You Deserve The Best!,https://texoma.craigslist.org/apa/d/denison-you-deserve-the-best/6991979200.html,2019-10-03,14:12,$1192,None,True,None,2,1073ft2
Oklahoma,texoma,texoma,apa,6991897647,None,REDUCED PRICING-Why Wait?,https://texoma.craigslist.org/apa/d/denison-reduced-pricing-why-wait/6991897647.html,2019-10-03,13:08,$1154,Denison,True,None,2,1073ft2
Oklahoma,texoma,texoma,apa,6991910605,None,Apartments- Luxury!!!,https://texoma.craigslist.org/apa/d/paris-apartments-luxury/6991910605.html,2019-10-03,12:42,$795,None,True,None,1,731ft2
Oklahoma,texoma,texoma,apa,6991909706,None,FAll into Great Prices with our Cozy Community,https://texoma.craigslist.org/apa/d/sherman-fall-into-great-prices-with-our/6991909706.html,2019-10-03,12:41,$1145,Northside on Travis,True,None,2,934ft2
Oklahoma,texoma,texoma,apa,6985503631,4740295227,House DENISON first floor with UTILITIES PAID,https://texoma.craigslist.org/apa/d/denison-house-denison-first-floor-with/6985503631.html,2019-10-03,12:32,$945,612 W Monterey,True,None,2,900ft2
Oklahoma,texoma,texoma,apa,6985516565,4686971126,One Bedroom apart.Duplex ALL bills paid!!!,https://texoma.craigslist.org/apa/d/denison-one-bedroom-apartduplex-all/6985516565.html,2019-10-03,12:32,$650,612 W Monterey 1/2,True,None,1,650ft2
Oklahoma,texoma,texoma,apa,6985478658,4867501415,Country living! 2 bedroom ALL bills paid FREE Laundry!,https://texoma.craigslist.org/apa/d/sherman-country-living-2-bedroom-all/6985478658.html,2019-10-03,12:28,$750,2813 S. Travis,True,None,1,500ft2
Oklahoma,texoma,texoma,apa,6991875608,None,Be a part of a great Senior community! 1&2 Bedrooms available!!!!,https://texoma.craigslist.org/apa/d/oklahoma-city-be-part-of-great-senior/6991875608.html,2019-10-03,12:15,$682,Midwest City,True,None,1,None
Oklahoma,texoma,texoma,apa,6991868633,None,Be a part of a great Senior community! 2 Bedrooms available!!!!,https://texoma.craigslist.org/apa/d/weatherford-be-part-of-great-senior/6991868633.html,2019-10-03,11:57,$543,"Weatherford, OK",True,None,2,None
Oklahoma,texoma,texoma,apa,6991843634,None,House,https://texoma.craigslist.org/apa/d/bonham-house/6991843634.html,2019-10-03,11:30,$750,Bonham,True,None,2,950ft2
Oklahoma,texoma,texoma,apa,6991840198,None,Too Amazing To Miss! Senior Community 2 Bedroom Apartment Home!,https://texoma.craigslist.org/apa/d/sherman-too-amazing-to-miss-senior/6991840198.html,2019-10-03,11:27,$859,Sherman,True,None,2,1017ft2
Oklahoma,texoma,texoma,apa,6991831745,None,Fall into savings at Raintree!!,https://texoma.craigslist.org/apa/d/sherman-fall-into-savings-at-raintree/6991831745.html,2019-10-03,11:18,$740,None,True,None,1,514ft2
Oklahoma,texoma,texoma,apa,6991786676,None,Come FALL in Love with your new Home!,https://texoma.craigslist.org/apa/d/sherman-come-fall-in-love-with-your-new/6991786676.html,2019-10-03,10:28,$995,Northside on Travis,True,None,1,749ft2
Oklahoma,texoma,texoma,apa,6989610278,None,💰💰Hundreds of HOMES in Tarrant County for rent $2000-$2500,https://texoma.craigslist.org/apa/d/fort-worth-hundreds-of-homes-in-tarrant/6989610278.html,2019-10-03,10:17,$2250,Fort Worth,True,None,4,2000ft2
Oklahoma,texoma,texoma,apa,6991688499,None,Gorgeous 3 +2 Bed Room Home In Desired Location!,https://texoma.craigslist.org/apa/d/sherman-gorgeous-3-2-bed-room-home-in/6991688499.html,2019-10-03,09:56,$540,sherman,True,None,3,785ft2
Oklahoma,texoma,texoma,apa,6991746693,None,2 Bedroom townhouse available for move-in!,https://texoma.craigslist.org/apa/d/norman-2-bedroom-townhouse-available/6991746693.html,2019-10-03,09:39,$854,Norman,True,None,2,976ft2
Oklahoma,texoma,texoma,apa,6991737339,None,Live Life In Style!,https://texoma.craigslist.org/apa/d/denison-live-life-in-style/6991737339.html,2019-10-03,09:27,$962,None,True,None,1,674ft2
Oklahoma,texoma,texoma,apa,6991732594,None,1 BED 1 BATH FLAT!! 1/2 OFF YOUR FIRST AND SECOND MONTH!!,https://texoma.craigslist.org/apa/d/norman-1-bed-1-bath-flat-1-2-off-your/6991732594.html,2019-10-03,09:20,$639,Norman,True,None,1,535ft2
Oklahoma,texoma,texoma,apa,6991724029,None,Spacious Two Bedroom Two Bath-Walk in Closets,https://texoma.craigslist.org/apa/d/sherman-spacious-two-bedroom-two-bath/6991724029.html,2019-10-03,09:09,$1220,Northside on Travis,True,None,2,1068ft2
Oklahoma,texoma,texoma,apa,6991723575,None,TOWNHOUSE AVAILABLE! Check it out today!,https://texoma.craigslist.org/apa/d/norman-townhouse-available-check-it-out/6991723575.html,2019-10-03,09:08,$854,Norman,True,None,2,976ft2
Oklahoma,texoma,texoma,apa,6991720633,None,Pet friendly! Come see us! Many floor plans to choose from!,https://texoma.craigslist.org/apa/d/norman-pet-friendly-come-see-us-many/6991720633.html,2019-10-03,09:04,$689,Norman,True,None,2,686ft2
Oklahoma,texoma,texoma,apa,6991715070,None,COZY 1 BED 1 BATH!! CLOSE TO CAMPUS!!,https://texoma.craigslist.org/apa/d/norman-cozy-1-bed-1-bath-close-to-campus/6991715070.html,2019-10-03,08:56,$639,Norman,True,None,1,535ft2
Oklahoma,texoma,texoma,apa,6990146971,None,For Rent Lake Home - no smoking,https://texoma.craigslist.org/apa/d/kingston-for-rent-lake-home-no-smoking/6990146971.html,2019-10-03,04:47,$750,Cardinal Hill,False,None,3,1400ft2
Oklahoma,texoma,texoma,apa,6991430479,None,1 Bed 1 Bath Available in a Great Location at a Great Price - $745,https://texoma.craigslist.org/apa/d/sherman-1-bed-1-bath-available-in-great/6991430479.html,2019-10-02,17:34,$745,Sherman,True,None,1,734ft2
Oklahoma,texoma,texoma,apa,6991415134,None,1 Bedroom Apartment - Available Now,https://texoma.craigslist.org/apa/d/sherman-1-bedroom-apartment-available/6991415134.html,2019-10-02,17:11,$725,Sherman,True,None,1,634ft2
Oklahoma,texoma,texoma,apa,6991406178,None,Enjoy the best of Senior living at the Estates of Weatherford 62+,https://texoma.craigslist.org/apa/d/oklahoma-city-enjoy-the-best-of-senior/6991406178.html,2019-10-02,17:11,$543,"Weatherford, OK",True,None,2,None
Oklahoma,texoma,texoma,apa,6991324133,None,Make Your Move Sales EVENT! $0 Fees on BRAND NEW HOME,https://texoma.craigslist.org/apa/d/anna-make-your-move-sales-event-0-fees/6991324133.html,2019-10-02,15:42,$1269,McKinney,True,None,3,2050ft2
Oklahoma,texoma,texoma,apa,6986985969,None,We Turn Renters Into HOMEOWNERS!!! $0 Down on a BRAND NEW HOME!!!,https://texoma.craigslist.org/apa/d/anna-we-turn-renters-into-homeowners-0/6986985969.html,2019-10-02,14:58,$1369,McKinney,True,None,4,2210ft2
Oklahoma,texoma,texoma,apa,6987943664,None,Zero Dollars Down on a BRAND NEW HOME? We've Got You Covered!,https://texoma.craigslist.org/apa/d/anna-zero-dollars-down-on-brand-new/6987943664.html,2019-10-02,14:58,$1164,McKinney,True,None,3,1608ft2
Oklahoma,texoma,texoma,apa,6970526486,None,LUXURY FRISCO HOME- LEASE w RIGHT TO PURCHASE,https://texoma.craigslist.org/apa/d/frisco-luxury-frisco-home-lease-right/6970526486.html,2019-10-02,14:50,$3230,Saddlebrook Village,True,None,3,3156ft2
Oklahoma,texoma,texoma,apa,6991276296,None,Two Bedroom Two Bath With A Built In Island And A Stand In Shower,https://texoma.craigslist.org/apa/d/sherman-two-bedroom-two-bath-with-built/6991276296.html,2019-10-02,14:20,$1220,Northside On Travis,True,None,2,1068ft2
