North_Carolina,asheville,asheville,apa,6992274653,None,"2BR, 1BA Mobile Home in Weaverville",https://asheville.craigslist.org/apa/d/alexander-2br-1ba-mobile-home-in/6992274653.html,2019-10-03,22:42,$775,Weaverville,True,None,2,980ft2
North_Carolina,asheville,asheville,apa,6986716223,4782482082,2BR/2BA CONDO IN HENDERSONVILLE (GREENVILLE HWY),https://asheville.craigslist.org/apa/d/hendersonville-2br-2ba-condo-in/6986716223.html,2019-10-03,22:29,$800,A4-35 JOLLY LANE,True,None,2,1000ft2
North_Carolina,asheville,asheville,apa,6984837454,None,"Resort-Inspired Pool, Gourmet Coffee & Tea Bar, Movie Theater",https://asheville.craigslist.org/apa/d/asheville-resort-inspired-pool-gourmet/6984837454.html,2019-10-03,22:13,$1080,None,True,None,2,950ft2
North_Carolina,asheville,asheville,apa,6983052148,None,Relax on this patio enveloped by nature. This is a one of a kind!,https://asheville.craigslist.org/apa/d/asheville-relax-on-this-patio-enveloped/6983052148.html,2019-10-03,21:37,$1175,None,True,None,2,1109ft2
North_Carolina,asheville,asheville,apa,6979311491,None,"Playground, Washer/Dryer Connections, Resort Style Pool",https://asheville.craigslist.org/apa/d/skyland-playground-washer-dryer/6979311491.html,2019-10-03,21:34,$1310,"1000 Flycatcher Way Arden, NC",True,None,2,1279ft2
North_Carolina,asheville,asheville,apa,6981448353,6447651274,Beautiful Seasons at Biltmore 3 bed 2 bath 2ND Floor,https://asheville.craigslist.org/apa/d/candler-beautiful-seasons-at-biltmore-3/6981448353.html,2019-10-03,21:25,$1225,Asheville/Candler,True,None,3,None
North_Carolina,asheville,asheville,apa,6992215869,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215869.html,2019-10-03,21:16,$535,Asheville,True,None,3,1925ft2
North_Carolina,asheville,asheville,apa,6980861258,None,"24-Hour State-of-the-Art Fitness Center, Ceiling Fans, Movie Theater",https://asheville.craigslist.org/apa/d/asheville-24-hour-state-of-the-art/6980861258.html,2019-10-03,21:06,$1080,None,True,None,2,950ft2
North_Carolina,asheville,asheville,apa,6992233498,None,SE RENTA DEPARTAMENTO EN TIJUANA / FOR RENT DEPARTMENT IN TIJUANA,https://asheville.craigslist.org/apa/d/candler-se-renta-departamento-en/6992233498.html,2019-10-03,21:03,$500,"Candler, NC",True,None,3,None
North_Carolina,asheville,asheville,apa,6992232799,None,SE RENTA DEPARTAMENTO EN TIJUANA / FOR RENT DEPARTMENT IN TIJUANA,https://asheville.craigslist.org/apa/d/candler-se-renta-departamento-en/6992232799.html,2019-10-03,21:02,$500,"Candler, NC",True,None,3,None
North_Carolina,asheville,asheville,apa,6975198882,None,"South Asheville, Arden/Fletcher Newly Renovated Luxury 3Br Townhome",https://asheville.craigslist.org/apa/d/fletcher-south-asheville-arden-fletcher/6975198882.html,2019-10-03,21:01,$1700,"Fletcher, NC",True,None,3,1375ft2
North_Carolina,asheville,asheville,apa,6992231773,None,SE RENTA DEPARTAMENTO EN TIJUANA / FOR RENT DEPARTMENT IN TIJUANA,https://asheville.craigslist.org/apa/d/candler-se-renta-departamento-en/6992231773.html,2019-10-03,21:00,$500,"Candler, NC",True,None,3,None
North_Carolina,asheville,asheville,apa,6982855397,5437930743,House 2 bed 1 bath  in ellenboro 550.00,https://asheville.craigslist.org/apa/d/ellenboro-house-2-bed-1-bath-in/6982855397.html,2019-10-03,20:59,$550,Ellenboro,False,None,2,None
North_Carolina,asheville,asheville,apa,6985424032,None,"Grills and Picnic Areas, Bike Racks, On-Site Maintenance",https://asheville.craigslist.org/apa/d/asheville-grills-and-picnic-areas-bike/6985424032.html,2019-10-03,20:52,$1535,None,True,None,3,1295ft2
North_Carolina,asheville,asheville,apa,6992215902,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215902.html,2019-10-03,20:52,$548,Asheville,True,None,3,1938ft2
North_Carolina,asheville,asheville,apa,6992215910,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215910.html,2019-10-03,20:52,$596,Asheville,True,None,3,1986ft2
North_Carolina,asheville,asheville,apa,6992215920,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215920.html,2019-10-03,20:46,$557,Asheville,True,None,3,1947ft2
North_Carolina,asheville,asheville,apa,6992215922,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215922.html,2019-10-03,20:43,$529,Asheville,True,None,3,1919ft2
North_Carolina,asheville,asheville,apa,6992215913,None,3BD/3BA with home Hardwood Oak Floors and Walk To Shopping!!,https://asheville.craigslist.org/apa/d/asheville-3bd-3ba-with-home-hardwood/6992215913.html,2019-10-03,20:40,$585,Asheville,True,None,3,1975ft2
North_Carolina,asheville,asheville,apa,6976525573,None,"Leash-Free Pet Park, Community Social Events, Community Playground",https://asheville.craigslist.org/apa/d/asheville-leash-free-pet-park-community/6976525573.html,2019-10-03,20:24,$1080,None,True,None,2,950ft2
North_Carolina,asheville,asheville,apa,6988944375,4224063547,All Utilities Included!  Fully Furnished!,https://asheville.craigslist.org/apa/d/all-utilities-included-fully-furnished/6988944375.html,2019-10-03,20:12,$825,Weaverville,True,None,1,600ft2
North_Carolina,asheville,asheville,apa,6988130897,None,Convenient to West Asheville and a short walk or bike ride to Haywood,https://asheville.craigslist.org/apa/d/asheville-convenient-to-west-asheville/6988130897.html,2019-10-03,19:57,$1200,"Asheville, NC",True,None,3,1166ft2
North_Carolina,asheville,asheville,apa,6988130759,None,"Updates include new central heating/cooling unit, remodeled kitchen an",https://asheville.craigslist.org/apa/d/asheville-updates-include-new-central/6988130759.html,2019-10-03,19:57,$1200,"Asheville, NC",True,None,3,1166ft2
North_Carolina,asheville,asheville,apa,6988130711,None,"Updates include new central heating/cooling unit, remodeled kitchen an",https://asheville.craigslist.org/apa/d/asheville-updates-include-new-central/6988130711.html,2019-10-03,19:56,$1200,"Asheville, NC",True,None,3,1166ft2
North_Carolina,asheville,asheville,apa,6974686222,None,"Online Rent Payment, Storage Units, Beautiful Views",https://asheville.craigslist.org/apa/d/asheville-online-rent-payment-storage/6974686222.html,2019-10-03,19:55,$1235,None,True,None,2,1065ft2
North_Carolina,asheville,asheville,apa,6972155436,None,"Car Care Center, Kitchen Islands, Faux-Granite Countertops",https://asheville.craigslist.org/apa/d/asheville-car-care-center-kitchen/6972155436.html,2019-10-03,19:47,$1015,None,True,None,1,685ft2
North_Carolina,asheville,asheville,apa,6987176526,None,Outside Storage - Spacious - Open Kit - Call for a Tour!,https://asheville.craigslist.org/apa/d/asheville-outside-storage-spacious-open/6987176526.html,2019-10-03,19:35,$1065,None,True,None,1,838ft2
North_Carolina,asheville,asheville,apa,6989168346,None,"Detached Garages, Wi-Fi (Clubhouse Area), Yoga Room",https://asheville.craigslist.org/apa/d/skyland-detached-garages-wi-fi/6989168346.html,2019-10-03,19:22,$1290,"1000 Flycatcher Way Arden, NC",True,None,2,1279ft2
North_Carolina,asheville,asheville,apa,6990650347,None,apartment for rent,https://asheville.craigslist.org/apa/d/candler-apartment-for-rent/6990650347.html,2019-10-03,19:22,$850,Candler,False,None,2,None
North_Carolina,asheville,asheville,apa,6983425762,None,Views - Split Plan - Open Kit Call for a Tour!,https://asheville.craigslist.org/apa/d/asheville-views-split-plan-open-kit/6983425762.html,2019-10-03,18:52,$1190,None,True,None,2,1067ft2
North_Carolina,asheville,asheville,apa,6980769479,None,"Pet Friendly (some restrictions), Relaxing Sunrooms, Recycling Center",https://asheville.craigslist.org/apa/d/asheville-pet-friendly-some/6980769479.html,2019-10-03,18:41,$1350,None,True,None,3,1456ft2
North_Carolina,asheville,asheville,apa,6992152568,6195436999,"Modern Home, Minutes to Downtown",https://asheville.craigslist.org/apa/d/asheville-modern-home-minutes-to/6992152568.html,2019-10-03,18:39,$2300,North Asheville,True,None,2,1100ft2
North_Carolina,asheville,asheville,apa,6986813130,None,🔴 Renovated Home 3Br / 2ba Black Mountain ⚫,https://asheville.craigslist.org/apa/d/fletcher-renovated-home-3br-2ba-black/6986813130.html,2019-10-03,18:34,$1400,By Lake Tomahawk,True,None,3,1456ft2
North_Carolina,asheville,asheville,apa,6990653511,None,"Leash-Free Pet Park, Elite Fitness Center, Community Playground",https://asheville.craigslist.org/apa/d/asheville-leash-free-pet-park-elite/6990653511.html,2019-10-03,18:29,$1050,None,True,None,2,950ft2
North_Carolina,asheville,asheville,apa,6992140533,None,"High Speed Internet Access Available, Cozy Gas Fireplace , Bay Window",https://asheville.craigslist.org/apa/d/skyland-high-speed-internet-access/6992140533.html,2019-10-03,18:21,$1385,None,True,None,3,1216ft2
North_Carolina,asheville,asheville,apa,6992137955,None,"Open Floorplans, Complimentary Coffee Bar, Redesigned Interiors",https://asheville.craigslist.org/apa/d/skyland-open-floorplans-complimentary/6992137955.html,2019-10-03,18:17,$1155,None,True,None,2,1046ft2
North_Carolina,asheville,asheville,apa,6990391747,None,"Faux Wood-Style Flooring , Two-Inch Plantation Blinds , Bay Window",https://asheville.craigslist.org/apa/d/skyland-faux-wood-style-flooring-two/6990391747.html,2019-10-03,18:17,$1385,None,True,None,3,1216ft2
North_Carolina,asheville,asheville,apa,6990534895,None,"Car Care Center With Vacuum, Private Patio Or Balcony, Tennis Court",https://asheville.craigslist.org/apa/d/skyland-car-care-center-with-vacuum/6990534895.html,2019-10-03,18:16,$1061,None,True,None,1,1036ft2
North_Carolina,asheville,asheville,apa,6992136944,None,"Built-In Wine Rack , Tennis Court, Two Sparkling Resort-Style Pools",https://asheville.craigslist.org/apa/d/skyland-built-in-wine-rack-tennis-court/6992136944.html,2019-10-03,18:15,$970,None,True,None,1,760ft2
North_Carolina,asheville,asheville,apa,6987979641,None,"Community Clubhouse, Window Coverings, Kitchen Pantries",https://asheville.craigslist.org/apa/d/asheville-community-clubhouse-window/6987979641.html,2019-10-03,18:04,$1080,None,True,None,2,950ft2
North_Carolina,asheville,asheville,apa,6972776250,None,"Fairview near Cane Creek Middle,",https://asheville.craigslist.org/apa/d/gerton-fairview-near-cane-creek-middle/6972776250.html,2019-10-03,17:59,$1300,Fetcher,True,None,3,1560ft2
North_Carolina,asheville,asheville,apa,6990656932,None,"Movie Theater, Dishwasher, Generous Closet Space",https://asheville.craigslist.org/apa/d/asheville-movie-theater-dishwasher/6990656932.html,2019-10-03,17:56,$1335,None,True,None,3,1456ft2
North_Carolina,asheville,asheville,apa,6989178377,None,"Playground, Washer/Dryer Connections, Resort Style Pool",https://asheville.craigslist.org/apa/d/skyland-playground-washer-dryer/6989178377.html,2019-10-03,17:54,$1315,"1000 Flycatcher Way Arden, NC",True,None,2,1279ft2
North_Carolina,asheville,asheville,apa,6992118876,None,"Fitness Center (24 Hour), Granite counter tops, Yoga room",https://asheville.craigslist.org/apa/d/skyland-fitness-center-24-hour-granite/6992118876.html,2019-10-03,17:49,$1385,"1000 Flycatcher Way Arden, NC",True,None,2,1211ft2
North_Carolina,asheville,asheville,apa,6992118531,None,"Faux Wood Floors , Outdoor Kitchen and Grilling Pavilion, Playground",https://asheville.craigslist.org/apa/d/skyland-faux-wood-floors-outdoor/6992118531.html,2019-10-03,17:49,$1405,"1000 Flycatcher Way Arden, NC",True,None,2,1279ft2
North_Carolina,asheville,asheville,apa,6992118089,None,"36'' Upper Cabinets in Kitchen, Monthly Community Socials, Garden Tubs",https://asheville.craigslist.org/apa/d/skyland-36-upper-cabinets-in-kitchen/6992118089.html,2019-10-03,17:48,$1195,"1000 Flycatcher Way Arden, NC",True,None,2,1133ft2
North_Carolina,asheville,asheville,apa,6992106845,None,"Ceiling Fans in Living Room and Bedrooms, Stylish Clubhouse, Yoga Room",https://asheville.craigslist.org/apa/d/skyland-ceiling-fans-in-living-room-and/6992106845.html,2019-10-03,17:33,$1320,"1000 Flycatcher Way Arden, NC",True,None,2,1279ft2
North_Carolina,asheville,asheville,apa,6992094220,None,"Spacious Living Area, Dining Area, Many Upgrades!",https://asheville.craigslist.org/apa/d/asheville-spacious-living-area-dining/6992094220.html,2019-10-03,17:33,$1150,None,True,None,2,1023ft2
