California,losangeles,sgv,apa,6990490315,None,CALL ABOUT OUR NEW SPECIALS ++ Planned Social Activities :: 2 Bed Apt,https://losangeles.craigslist.org/sgv/apa/d/pomona-call-about-our-new-specials/6990490315.html,2019-10-03,19:32,$1715,235 W Grove Street,True,None,2,909ft2
California,losangeles,sgv,apa,6982181657,None,HALF Off 1st Month! ++ | All Kitchen Appliances Included :: 2 Bed,https://losangeles.craigslist.org/sgv/apa/d/pomona-half-off-1st-month-all-kitchen/6982181657.html,2019-10-03,19:32,$1765,235 W Grove Street,True,None,2,1100ft2
California,losangeles,sgv,apa,6982352101,None,WE HAVE AVAILABLE APTS! | 2 Bedroom In Historical Pomona City!,https://losangeles.craigslist.org/sgv/apa/d/pomona-we-have-available-apts-2-bedroom/6982352101.html,2019-10-03,19:32,$1715,235 W Grove Street,True,None,2,909ft2
California,losangeles,sgv,apa,6983127447,None,HALF Off 1st Month! -- We Welcome Pets! 1 Bed Apt,https://losangeles.craigslist.org/sgv/apa/d/pomona-half-off-1st-month-we-welcome/6983127447.html,2019-10-03,19:32,$1400,235 W Grove Street,True,None,1,None
California,losangeles,sgv,apa,6986587496,6916781412,READY TO HELP FIND YOUR NEXT HOME! ** 2 beds with UPGRADED INTERIOR,https://losangeles.craigslist.org/sgv/apa/d/covina-ready-to-help-find-your-next/6986587496.html,2019-10-03,19:31,$1765,111 S Barranca Street,True,None,2,957ft2
California,losangeles,sgv,apa,6977361050,None,LUXURY APT HOMES AVAILABLE! || Come Live in our Luxury Community!,https://losangeles.craigslist.org/sgv/apa/d/west-covina-luxury-apt-homes-available/6977361050.html,2019-10-03,19:31,$1740,West Covina,True,None,2,945ft2
California,losangeles,sgv,apa,6988027205,6966630943,AWESOME RENT on a 2 Bedroom Apt in this Luxury Apartment Community!,https://losangeles.craigslist.org/sgv/apa/d/west-covina-awesome-rent-on-2-bedroom/6988027205.html,2019-10-03,19:31,$1765,West Covina,True,None,2,957ft2
California,losangeles,sgv,apa,6982182683,6915812460,SAVE 50% on your 1st Month | Open 7 Days a Week >> 1 Bedroom Apt,https://losangeles.craigslist.org/sgv/apa/d/covina-save-50-on-your-1st-month-open-7/6982182683.html,2019-10-03,19:31,$1595,West Covina,True,None,1,635ft2
California,losangeles,sgv,apa,6974947971,6925533765,**ASK ABOUT ANY SPECIALS** -- 2 bed & Awesome Schools Nearby,https://losangeles.craigslist.org/sgv/apa/d/covina-ask-about-any-specials-2-bed/6974947971.html,2019-10-03,19:31,$1740,West Covina,True,None,2,945ft2
California,losangeles,sgv,apa,6987953382,6966629474,**LUXURY APTS AVAILABLE!** ++ Awesome Schools Nearby || Two Beds,https://losangeles.craigslist.org/sgv/apa/d/west-covina-luxury-apts-available/6987953382.html,2019-10-03,19:31,$1765,West Covina,True,None,2,957ft2
