California,sandiego,nsd,apa,6990439038,None,"2/bd, Basketball Court, On-Site Maintenance",https://sandiego.craigslist.org/nsd/apa/d/oceanside-2-bd-basketball-court-on-site/6990439038.html,2019-10-03,19:36,$1692,None,True,None,2,940ft2
California,sandiego,nsd,apa,6992272320,None,"FREE GARAGE, PRIVATE BACKYARD, LIKE A HOUSE WITHOUT THE HASSLE",https://sandiego.craigslist.org/nsd/apa/d/oceanside-free-garage-private-backyard/6992272320.html,2019-10-03,19:35,$1864,OCEANSIDE,True,None,None,900ft2
California,sandiego,nsd,apa,6985149488,None,"Large Kitchen Island, Resort Style Pool, Pet Friendly!",https://sandiego.craigslist.org/nsd/apa/d/vista-large-kitchen-island-resort-style/6985149488.html,2019-10-03,19:13,$1863,None,True,None,1,816ft2
California,sandiego,nsd,apa,6985029529,None,"Senior Community, 2 bedroom, Controlled Access",https://sandiego.craigslist.org/nsd/apa/d/escondido-senior-community-2-bedroom/6985029529.html,2019-10-03,19:07,$1994,None,True,None,2,948ft2
California,sandiego,nsd,apa,6992260833,None,"55+ Community, Central Heat and Air Conditioning, Dog Run",https://sandiego.craigslist.org/nsd/apa/d/escondido-55-community-central-heat-and/6992260833.html,2019-10-03,19:05,$1460,Escondido,True,None,1,668ft2
California,sandiego,nsd,apa,6992258807,None,"Walk to the beach, train & restaurants Avail. 11/1",https://sandiego.craigslist.org/nsd/apa/d/carlsbad-walk-to-the-beach-train/6992258807.html,2019-10-03,19:05,$4800,"Carlsbad, CA",True,None,4,2340ft2
California,sandiego,nsd,apa,6992259953,None,"55+ Community, Walk-In Closet, Pet Friendly",https://sandiego.craigslist.org/nsd/apa/d/escondido-55-community-walk-in-closet/6992259953.html,2019-10-03,19:03,$1524,Escondido,True,None,1,640ft2
California,sandiego,nsd,apa,6992258990,6986359350,charming southwest granny flat,https://sandiego.craigslist.org/nsd/apa/d/vista-charming-southwest-granny-flat/6992258990.html,2019-10-03,19:00,$1595,vista,True,None,1,600ft2
California,sandiego,nsd,apa,6992258846,None,"55+ Community, Spacious Floorplans, Planned Activities, Pet Friendly",https://sandiego.craigslist.org/nsd/apa/d/escondido-55-community-spacious/6992258846.html,2019-10-03,19:00,$1267,Escondido,True,None,None,480ft2
California,sandiego,nsd,apa,6980231395,None,LARGE HOME CLOSE TO MAIN STREET RAMONA,https://sandiego.craigslist.org/nsd/apa/d/ramona-large-home-close-to-main-street/6980231395.html,2019-10-03,19:00,$2850,Ramona,True,None,4,2305ft2
