Wisconsin,lacrosse,lacrosse,apa,6992247333,None,"DOWNSTAIRS APARTMENT - 2 bedroom, 1 bath",https://lacrosse.craigslist.org/apa/d/la-crosse-downstairs-apartment-2/6992247333.html,2019-10-03,20:33,$725,Near Denton and 16th (South side La Crosse),False,None,2,None
Wisconsin,lacrosse,lacrosse,apa,6987580220,None,1 Bedroom apartment,https://lacrosse.craigslist.org/apa/d/lansing-1-bedroom-apartment/6987580220.html,2019-10-03,19:05,$350,"LANSING, Iowa",True,None,1,None
Wisconsin,lacrosse,lacrosse,apa,6992196439,4750806921,"1 Bedroom Apt, newly remodeled Economy -Alma",https://lacrosse.craigslist.org/apa/d/1-bedroom-apt-newly-remodeled-economy/6992196439.html,2019-10-03,18:53,$575,Alma,False,None,1,None
Wisconsin,lacrosse,lacrosse,apa,6992171063,None,3 bedroom duplex for rent,https://lacrosse.craigslist.org/apa/d/onalaska-3-bedroom-duplex-for-rent/6992171063.html,2019-10-03,18:09,$925,Onalaska,True,None,None,None
Wisconsin,lacrosse,lacrosse,apa,6992157661,4681876647,"2 Bedroom, 2 Bath, 2- Car Garage",https://lacrosse.craigslist.org/apa/d/2-bedroom-2-bath-2-car-garage/6992157661.html,2019-10-03,17:47,$1195,French Island,False,None,2,1250ft2
Wisconsin,lacrosse,lacrosse,apa,6992148759,6866604239,4 bedroom apt for rent,https://lacrosse.craigslist.org/apa/d/la-crosse-4-bedroom-apt-for-rent/6992148759.html,2019-10-03,17:34,$995,Lacrosse,False,None,4,None
Wisconsin,lacrosse,lacrosse,apa,6992113819,6892167513,Efficiency in La Crescent available immediately,https://lacrosse.craigslist.org/apa/d/la-crescent-efficiency-in-la-crescent/6992113819.html,2019-10-03,16:42,$475,"122 Skunk Hollow Rd, #3, LaCrescent, MN",True,None,None,260ft2
Wisconsin,lacrosse,lacrosse,apa,6990568309,None,3-Bedroom at $1029! Ask About Our October Specials!!,https://lacrosse.craigslist.org/apa/d/la-crosse-3-bedroom-at-1029-ask-about/6990568309.html,2019-10-03,16:21,$1029,North side,True,None,3,1103ft2
Wisconsin,lacrosse,lacrosse,apa,6992077686,6484372148,****** ONALASKARENTALS.NET ****** Locally owned and Managed,https://lacrosse.craigslist.org/apa/d/onalaska-onalaskarentalsnet-locally/6992077686.html,2019-10-03,15:55,$1750,Onalaska,True,None,2,None
Wisconsin,lacrosse,lacrosse,apa,6992077215,None,Apartment in Black River Falls,https://lacrosse.craigslist.org/apa/d/black-river-falls-apartment-in-black/6992077215.html,2019-10-03,15:54,$650,None,True,None,None,None
Wisconsin,lacrosse,lacrosse,apa,6990556271,None,"Oven, In-Unit Laundry, Air Conditioning",https://lacrosse.craigslist.org/apa/d/osceola-oven-in-unit-laundry-air/6990556271.html,2019-10-03,15:22,$899,None,True,None,2,840ft2
Wisconsin,lacrosse,lacrosse,apa,6992033468,None,2-Bed Room Apartment for Rent,https://lacrosse.craigslist.org/apa/d/la-crescent-2-bed-room-apartment-for/6992033468.html,2019-10-03,15:01,$625,"65 Cornforth Road, La Crescent, MN",False,None,2,None
Wisconsin,lacrosse,lacrosse,apa,6984639198,None,"Very Large Upper Victorian 4 BD June 1,20-21",https://lacrosse.craigslist.org/apa/d/la-crosse-very-large-upper-victorian-4/6984639198.html,2019-10-03,14:37,$1650,LaCrosse-Downtown,True,None,4,2400ft2
