CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Missouri,stlouis,stlouis,apa,6990752252,None,607 Blumhoff,https://stlouis.craigslist.org/apa/d/wentzville-607-blumhoff/6990752252.html,2019-10-01,18:55,$850,Wentzville,True,None,2,1000ft2
Missouri,stlouis,stlouis,apa,6990751920,6612645241,Sportsmans Dream House Mom's Paradise,https://stlouis.craigslist.org/apa/d/red-bud-sportsmans-dream-house-moms/6990751920.html,2019-10-01,18:55,$900,RED BUD,True,None,2,1600ft2
Missouri,stlouis,stlouis,apa,6990714556,None,"Elevator, Range, Electric Utilities Included",https://stlouis.craigslist.org/apa/d/saint-louis-elevator-range-electric/6990714556.html,2019-10-01,18:49,$599,None,True,None,4,1313ft2
Missouri,stlouis,stlouis,apa,6980707120,None,2 bedroom available in December | Heart of CWE | Prime location!!,https://stlouis.craigslist.org/apa/d/saint-louis-2-bedroom-available-in/6980707120.html,2019-10-01,18:44,$1404,Maryland Plaza,True,None,1,870ft2
Missouri,stlouis,stlouis,apa,6987976368,None,"DISCOUNTED RENT! HEAT AND AIR CONDITIONING, NEAR I-40, ONSITE LAUNDRY",https://stlouis.craigslist.org/apa/d/saint-louis-discounted-rent-heat-and/6987976368.html,2019-10-01,18:28,$595,None,True,None,1,550ft2
Missouri,stlouis,stlouis,apa,6989162008,None,"42, Roommate Matching, Utilities Paid",https://stlouis.craigslist.org/apa/d/saint-louis-42-roommate-matching/6989162008.html,2019-10-01,18:25,$599,None,True,None,2,664ft2
Missouri,stlouis,stlouis,apa,6990722320,None,">FALL in love with your new Home! Spacious Rooms, 9 ft Ceilings, W&D!",https://stlouis.craigslist.org/apa/d/saint-louis-fall-in-love-with-your-new/6990722320.html,2019-10-01,18:21,$1525,None,True,None,2,1228ft2
Missouri,stlouis,stlouis,apa,6983071272,None,Only TWO 1 Bedrooms Available!,https://stlouis.craigslist.org/apa/d/chesterfield-only-two-1-bedrooms/6983071272.html,2019-10-01,18:20,$790,Chesterfield,True,None,1,625ft2
Missouri,stlouis,stlouis,apa,6984982433,None,STUNNING granite countertops in bed/bath/vessel sinks/gorgeous!!!!,https://stlouis.craigslist.org/apa/d/saint-louis-stunning-granite/6984982433.html,2019-10-01,18:13,$1385,None,True,None,2,1113ft2
Missouri,stlouis,stlouis,apa,6990721588,None,"Updated Lighting, Sundeck, Bark Park, Oversized Closets, Dishwasher",https://stlouis.craigslist.org/apa/d/saint-charles-updated-lighting-sundeck/6990721588.html,2019-10-01,18:04,$780,10A San Miguel Drive,True,None,1,670ft2
Missouri,stlouis,stlouis,apa,6980503259,None,"RESTAURANTS AND BARS, EXCELLENT MANAGEMENT, UPDATED AMENITIES",https://stlouis.craigslist.org/apa/d/saint-louis-restaurants-and-bars/6980503259.html,2019-10-01,18:03,$630,Lindenwood University,True,None,2,760ft2
Missouri,stlouis,stlouis,apa,6988017979,None,Home Is Our Favorite Four-Letter Word,https://stlouis.craigslist.org/apa/d/saint-louis-home-is-our-favorite-four/6988017979.html,2019-10-01,18:01,$885,Maryland Heights,True,None,1,674ft2
Missouri,stlouis,stlouis,apa,6990717719,6678932270,It's Always Sunny At Willow Park,https://stlouis.craigslist.org/apa/d/belleville-its-always-sunny-at-willow/6990717719.html,2019-10-01,17:58,$645,Swansea,True,None,1,600ft2
Missouri,stlouis,stlouis,apa,6990716736,6969120054,GROUND FLOOR 2 BEDROOM APARTEMENT,https://stlouis.craigslist.org/apa/d/collinsville-ground-floor-2-bedroom/6990716736.html,2019-10-01,17:57,$700,COLLINSVILLE,True,None,2,None
Missouri,stlouis,stlouis,apa,6976901135,None,HOUSE 3 BEDROOM,https://stlouis.craigslist.org/apa/d/collinsville-house-3-bedroom/6976901135.html,2019-10-01,17:56,$1000,COLLINSVILLE,True,None,3,None
Missouri,stlouis,stlouis,apa,6990647656,None,Spacious house with off street parking and rear deck.,https://stlouis.craigslist.org/apa/d/saint-louis-spacious-house-with-off/6990647656.html,2019-10-01,17:55,$507,"Saint Louis, MO",True,None,None,2250ft2
Missouri,stlouis,stlouis,apa,6989125410,None,Fall into Savings at The Vineyards!! Call Christine at The Vineyards!,https://stlouis.craigslist.org/apa/d/saint-louis-fall-into-savings-at-the/6989125410.html,2019-10-01,17:52,$620,St. Louis  (South County),True,None,1,690ft2
Missouri,stlouis,stlouis,apa,6990707298,None,Convenient Location! Convenient Amenities! Save Time And Money!,https://stlouis.craigslist.org/apa/d/chesterfield-convenient-location/6990707298.html,2019-10-01,17:51,$1170,None,True,None,2,806ft2
Missouri,stlouis,stlouis,apa,6989131081,None,Tap into your GOOD LUCK @ The Vineyards. Call Christine!!,https://stlouis.craigslist.org/apa/d/saint-louis-tap-into-your-good-luck-the/6989131081.html,2019-10-01,17:51,$620,St. Louis  (South County),True,None,1,690ft2
Missouri,stlouis,stlouis,apa,6970745563,6884591653,"Secure Building, Laundry on each floor, Close to Public Transportation",https://stlouis.craigslist.org/apa/d/saint-louis-secure-building-laundry-on/6970745563.html,2019-10-01,17:50,$545,None,False,None,None,344ft2
Missouri,stlouis,stlouis,apa,6989147526,None,It's OK - To save yourself some cash! Call Christine to find out how!,https://stlouis.craigslist.org/apa/d/saint-louis-its-ok-to-save-yourself/6989147526.html,2019-10-01,17:49,$620,St. Louis  (South County),True,None,1,690ft2
Missouri,stlouis,stlouis,apa,6989152747,None,Stop right NOW!! For super savings call Christine at The Vineyards!!,https://stlouis.craigslist.org/apa/d/saint-louis-stop-right-now-for-super/6989152747.html,2019-10-01,17:48,$620,St. Louis  (South County),True,None,1,690ft2
Missouri,stlouis,stlouis,apa,6989158377,None,Make our home - Your home!! Great Savings!! Call Christine now!!,https://stlouis.craigslist.org/apa/d/saint-louis-make-our-home-your-home/6989158377.html,2019-10-01,17:47,$715,St. Louis  (South County),True,None,2,830ft2
Missouri,stlouis,stlouis,apa,6989165629,None,Welcome Home!!  Great Savings at The Vineyards!  Call Christine NOW!!,https://stlouis.craigslist.org/apa/d/saint-louis-welcome-home-great-savings/6989165629.html,2019-10-01,17:46,$715,St. Louis  (South County),True,None,2,830ft2
Missouri,stlouis,stlouis,apa,6989176413,None,Hurry in! Amazing specials - Call Christine at The Vineyards!!,https://stlouis.craigslist.org/apa/d/saint-louis-hurry-in-amazing-specials/6989176413.html,2019-10-01,17:44,$715,St. Louis  (South County),True,None,2,830ft2
Missouri,stlouis,stlouis,apa,6984833337,6962244335,Spacious 3bd/2ba Home luxurious living Lease to owner plan,https://stlouis.craigslist.org/apa/d/saint-louis-spacious-3bd-2ba-home/6984833337.html,2019-10-01,17:43,$835,St. Louis,False,None,3,1306ft2
Missouri,stlouis,stlouis,apa,6980785037,None,One bedroom | One month free | Forest Park in the Lou!,https://stlouis.craigslist.org/apa/d/saint-louis-one-bedroom-one-month-free/6980785037.html,2019-10-01,17:43,$1145,Central West End,True,None,1,679ft2
Missouri,stlouis,stlouis,apa,6989181916,None,No need to look any further! Hot Deals! Call Christine @ The Vineyards,https://stlouis.craigslist.org/apa/d/saint-louis-no-need-to-look-any-further/6989181916.html,2019-10-01,17:42,$715,St. Louis (South County),True,None,2,830ft2
Missouri,stlouis,stlouis,apa,6978831257,None,Summer Days Specials.,https://stlouis.craigslist.org/apa/d/saint-louis-summer-days-specials/6978831257.html,2019-10-01,17:41,$1325,Creve Coeur,True,None,2,1210ft2
Missouri,stlouis,stlouis,apa,6990697024,None,"Full-Size Washer/Dryer Connections, Multi-purpose Court, Large Closets",https://stlouis.craigslist.org/apa/d/saint-charles-full-size-washer-dryer/6990697024.html,2019-10-01,17:40,$942,None,True,None,2,986ft2
Missouri,stlouis,stlouis,apa,6987609383,None,NICE FURNISHED 'HOME & MANY AMENITIES!,https://stlouis.craigslist.org/apa/d/park-hills-nice-furnished-home-many/6987609383.html,2019-10-01,17:37,$630,east st louis,True,None,2,805ft2
Missouri,stlouis,stlouis,apa,6982205563,None,"NEWLY RENOVATED! MAJOR EMPLOYERS, UNIQUE APARTMENT HOMES, NEAR I-40",https://stlouis.craigslist.org/apa/d/saint-louis-newly-renovated-major/6982205563.html,2019-10-01,17:36,$595,None,True,None,1,550ft2
Missouri,stlouis,stlouis,apa,6990700399,None,One bed Near SLU Med - Bonus Study - $500.00 First Month!,https://stlouis.craigslist.org/apa/d/saint-louis-one-bed-near-slu-med-bonus/6990700399.html,2019-10-01,17:32,$1100,St. Louis,True,None,1,780ft2
Missouri,stlouis,stlouis,apa,6990698645,None,"LANDMARK LIVING, WALK TO WALGREENS, CONVENIENTLY LOCATED",https://stlouis.craigslist.org/apa/d/saint-louis-landmark-living-walk-to/6990698645.html,2019-10-01,17:29,$465,St. Louis Community College,True,None,1,525ft2
