CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Illinois,chicago,nwi,apa,6990750726,None,3 bedroom 1 Bath Quiet Neighborhood,https://chicago.craigslist.org/nwi/apa/d/merrillville-3-bedroom-1-bath-quiet/6990750726.html,2019-10-01,18:53,$750,Gary,True,None,3,1800ft2
Illinois,chicago,nwi,apa,6990730454,None,Two Bedroom Upstairs Apartment,https://chicago.craigslist.org/nwi/apa/d/valparaiso-two-bedroom-upstairs/6990730454.html,2019-10-01,18:19,$830,None,True,None,2,905ft2
Illinois,chicago,nwi,apa,6990695620,6975531821,Making changes? Check out ours!  COMPLETELY RENOVATED APARTMENTS!,https://chicago.craigslist.org/nwi/apa/d/hobart-making-changes-check-out-ours/6990695620.html,2019-10-01,17:25,$875,None,True,None,None,None
Illinois,chicago,nwi,apa,6990690085,None,This is Haven. This is Home.,https://chicago.craigslist.org/nwi/apa/d/hobart-this-is-haven-this-is-home/6990690085.html,2019-10-01,17:17,$1005,None,True,None,None,None
Illinois,chicago,nwi,apa,6988714871,None,Updated 3BD ranch home convenient living at its best,https://chicago.craigslist.org/nwi/apa/d/dyer-updated-3bd-ranch-home-convenient/6988714871.html,2019-10-01,16:58,$850,Dyer IN,True,None,3,1120ft2
Illinois,chicago,nwi,apa,6990670246,None,Renovated Two Bed Room Apartment for Rent,https://chicago.craigslist.org/nwi/apa/d/east-chicago-renovated-two-bed-room/6990670246.html,2019-10-01,16:50,$700,"East Chicago, IN",True,None,2,None
Illinois,chicago,nwi,apa,6990666211,6404036274,House For Rent,https://chicago.craigslist.org/nwi/apa/d/gary-house-for-rent/6990666211.html,2019-10-01,16:44,$800,"Gary, IN",True,None,2,None
Illinois,chicago,nwi,apa,6990665074,6978008158,A Relaxing Private Balcony w/ This 1BR/1BA Apartment!,https://chicago.craigslist.org/nwi/apa/d/hobart-relaxing-private-balcony-this/6990665074.html,2019-10-01,16:43,$846,"Hobart, IN",True,None,1,948ft2
Illinois,chicago,nwi,apa,6990665037,6342978174,"Apartment in Gary,IN",https://chicago.craigslist.org/nwi/apa/d/apartment-in-garyin/6990665037.html,2019-10-01,16:43,$675,Gary IN,True,None,2,None
Illinois,chicago,nwi,apa,6990654858,None,2013 3bd/2ba Manufactured Home for Sale or for Rent in Valparaiso,https://chicago.craigslist.org/nwi/apa/d/valparaiso-bd-2ba-manufactured-home-for/6990654858.html,2019-10-01,16:40,$885,Valparaiso,True,None,3,1120ft2
Illinois,chicago,nwi,apa,6990662251,6980889216,2BR/2BA Apt. with a Walk-In Closet & 24/7 Access to Laundry Facilities,https://chicago.craigslist.org/nwi/apa/d/hobart-2br-2ba-apt-with-walk-in-closet/6990662251.html,2019-10-01,16:39,$1108,Hobart,True,None,2,1572ft2
Illinois,chicago,nwi,apa,6990659865,6978031397,Extra-Large Walk-In Closet Included in This Two-Bedroom Apartment,https://chicago.craigslist.org/nwi/apa/d/hobart-extra-large-walk-in-closet/6990659865.html,2019-10-01,16:36,$1005,"Hobart, IN",True,None,2,1359ft2
Illinois,chicago,nwi,apa,6990657726,None,2019 3bd/2ba Manufactured Home for Sale or for Rent in Valparaiso,https://chicago.craigslist.org/nwi/apa/d/valparaiso-bd-2ba-manufactured-home-for/6990657726.html,2019-10-01,16:33,$930,Valparaiso,True,None,3,1120ft2
Illinois,chicago,nwi,apa,6990652723,6425270725,Middle Apartment Available Quite Area,https://chicago.craigslist.org/nwi/apa/d/gary-middle-apartment-available-quite/6990652723.html,2019-10-01,16:26,$650,1321 Grant St.,True,None,2,None
Illinois,chicago,nwi,apa,6990639141,6852626950,Three Bedroom One Bathroom Home with Basement 648 New Hampshire,https://chicago.craigslist.org/nwi/apa/d/gary-three-bedroom-one-bathroom-home/6990639141.html,2019-10-01,16:09,$900,Miller-Glen Ryan,True,None,3,952ft2
Illinois,chicago,nwi,apa,6985222642,None,2 Bed 2 Bath Home | Move in Ready | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/portage-2-bed-2-bath-home-move-in-ready/6985222642.html,2019-10-01,15:47,$995,Hobart,True,None,2,968ft2
Illinois,chicago,nwi,apa,6985190730,None,3 Bed 1 Bath Home | Pathway to Ownership | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/merrillville-3-bed-1-bath-home-pathway/6985190730.html,2019-10-01,15:47,$1350,Merrillville,True,None,3,1488ft2
Illinois,chicago,nwi,apa,6985144863,6819533504,2 Bedroom 1 Bathroom Home | Pathway to Ownership | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/merrillville-2-bedroom-1-bathroom-home/6985144863.html,2019-10-01,15:47,$950,Merrillville,True,None,2,701ft2
Illinois,chicago,nwi,apa,6985976192,None,3 Bed 1 Bath Home | Move in Ready | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/griffith-3-bed-1-bath-home-move-in/6985976192.html,2019-10-01,15:46,$1425,Griffith,True,None,3,925ft2
Illinois,chicago,nwi,apa,6988072996,None,3 Bed 1 Bath Home | Move in Ready | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/hammond-3-bed-1-bath-home-move-in-ready/6988072996.html,2019-10-01,15:46,$1150,Hammond,True,None,3,None
Illinois,chicago,nwi,apa,6976567513,6951536003,2 Bed 1.5 Bath TownHome | Move in Ready | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/valparaiso-2-bed-15-bath-townhome-move/6976567513.html,2019-10-01,15:46,$895,Valparaiso,True,None,2,990ft2
Illinois,chicago,nwi,apa,6987744002,4900300724,Merrillville -  Condo  2br /2 bth (garage),https://chicago.craigslist.org/nwi/apa/d/merrillville-merrillville-condo-2br-2/6987744002.html,2019-10-01,15:46,$1275,Merrillville,True,None,2,1325ft2
Illinois,chicago,nwi,apa,6984988089,None,3 Bed 1 Bath Home | Move in Ready | CAPS LLC,https://chicago.craigslist.org/nwi/apa/d/hammond-3-bed-1-bath-home-move-in-ready/6984988089.html,2019-10-01,15:46,$1350,Hammond,True,None,3,1000ft2
Illinois,chicago,nwi,apa,6990614635,None,2 BED 2 BATH TOWNHOUSE HAMMOND!,https://chicago.craigslist.org/nwi/apa/d/hammond-2-bed-2-bath-townhouse-hammond/6990614635.html,2019-10-01,15:38,$900,Hammond IN,True,None,2,None
Illinois,chicago,nwi,apa,6987455566,3654489603,Brick House Two Bedroom One Bath,https://chicago.craigslist.org/nwi/apa/d/brick-house-two-bedroom-one-bath/6987455566.html,2019-10-01,15:33,$1200,"Dyer, Indiana",True,None,2,1600ft2
Illinois,chicago,nwi,apa,6990607614,None,2 bedroom house for rent,https://chicago.craigslist.org/nwi/apa/d/merrillville-2-bedroom-house-for-rent/6990607614.html,2019-10-01,15:30,$700,Merrillville,True,None,2,None
Illinois,chicago,nwi,apa,6990594330,6879641620,2B/2B w/Washer & Dryer Minutes from Valparaiso,https://chicago.craigslist.org/nwi/apa/d/michigan-city-2b-2b-washer-dryer/6990594330.html,2019-10-01,15:14,$999,1823 S. River Road Westville Indiana,True,None,2,1105ft2
