CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Tennessee,tricities,tricities,apa,6985008094,None,"Resident Events, Free Tanning, Full-Size Washer and Dryer",https://tricities.craigslist.org/apa/d/johnson-city-resident-events-free/6985008094.html,2019-10-01,19:53,$569,None,True,None,2,926ft2
Tennessee,tricities,tricities,apa,6990740520,None,Looking for 2 bedroom,https://tricities.craigslist.org/apa/d/kingsport-looking-for-2-bedroom/6990740520.html,2019-10-01,19:35,$600,Kingsport,False,None,2,None
Tennessee,tricities,tricities,apa,6987551201,None,3 Bedroom 1 Bath Home for Rent,https://tricities.craigslist.org/apa/d/weber-city-3-bedroom-1-bath-home-for/6987551201.html,2019-10-01,19:32,$650,Gate City,True,None,3,None
Tennessee,tricities,tricities,apa,6990724702,None,2 bed house for rent,https://tricities.craigslist.org/apa/d/richland-2-bed-house-for-rent/6990724702.html,2019-10-01,19:09,$900,West Richland,True,None,2,None
Tennessee,tricities,tricities,apa,6981351227,None,"Poolside Cabanas, Granite Kitchen Countertops, Expansive Dog Park",https://tricities.craigslist.org/apa/d/johnson-city-poolside-cabanas-granite/6981351227.html,2019-10-01,19:06,$569,None,True,None,2,926ft2
Tennessee,tricities,tricities,apa,6974786882,None,"Granite Kitchen Countertops, On-Site Security Personnel, Free Tanning",https://tricities.craigslist.org/apa/d/johnson-city-granite-kitchen/6974786882.html,2019-10-01,18:47,$449,None,True,None,4,1404ft2
Tennessee,tricities,tricities,apa,6984876009,None,"Plank Wood Flooring Throughout, Ping Pong Tables, Resident Events",https://tricities.craigslist.org/apa/d/johnson-city-plank-wood-flooring/6984876009.html,2019-10-01,18:41,$399,None,True,None,4,1404ft2
Tennessee,tricities,tricities,apa,6971890326,None,"Granite Kitchen Countertops, Expansive Dog Park, Internet Café",https://tricities.craigslist.org/apa/d/johnson-city-granite-kitchen/6971890326.html,2019-10-01,18:06,$449,None,True,None,4,1404ft2
Tennessee,tricities,tricities,apa,6986301695,None,"Ping Pong Tables, Internet Café, Poolside Cabanas",https://tricities.craigslist.org/apa/d/johnson-city-ping-pong-tables-internet/6986301695.html,2019-10-01,18:03,$569,None,True,None,2,926ft2
Tennessee,tricities,tricities,apa,6990675946,None,The living is easy ANYTIME & the deals are great NOW.,https://tricities.craigslist.org/apa/d/milligan-college-the-living-is-easy/6990675946.html,2019-10-01,17:58,$725,None,True,None,None,900ft2
Tennessee,tricities,tricities,apa,6982345665,None,"Stainless Steel Appliances, Granite Kitchen Countertops, Free Tanning",https://tricities.craigslist.org/apa/d/johnson-city-stainless-steel-appliances/6982345665.html,2019-10-01,17:35,$399,None,True,None,4,1404ft2
