CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Missouri,loz,loz,apa,6990656042,None,"3BR/2BA Available in ""The Woods""",https://loz.craigslist.org/apa/d/devils-elbow-3br-2ba-available-in-the/6990656042.html,2019-10-01,16:31,$1150,None,False,None,4,1184ft2
Missouri,loz,loz,apa,6987609828,6883397534,5th wheel camper for 1 person,https://loz.craigslist.org/apa/d/roach-5th-wheel-camper-for-1-person/6987609828.html,2019-10-01,16:20,$350,greenview,True,None,None,None
Missouri,loz,loz,apa,6990584962,None,"Become ""At Ease"" In A Beautiful 3 Bedroom Home",https://loz.craigslist.org/apa/d/devils-elbow-become-at-ease-in/6990584962.html,2019-10-01,15:11,$1040,None,False,None,3,1197ft2
Missouri,loz,loz,apa,6990544493,None,Cozy 4BR/2.5 BA,https://loz.craigslist.org/apa/d/devils-elbow-cozy-4br-25-ba/6990544493.html,2019-10-01,14:21,$1280,None,False,None,4,2164ft2
Missouri,loz,loz,apa,6990308313,6681259124,home with large addition - lake access - wood heat,https://loz.craigslist.org/apa/d/roach-home-with-large-addition-lake/6990308313.html,2019-10-01,09:59,$550,greenview,True,None,2,None
Missouri,loz,loz,apa,6990307936,6681240180,home with lakefront access - wood heat,https://loz.craigslist.org/apa/d/roach-home-with-lakefront-access-wood/6990307936.html,2019-10-01,09:59,$550,near camdenton,True,None,2,None
Missouri,loz,loz,apa,6990296245,None,cozy up in a 2 bedroom home this fall,https://loz.craigslist.org/apa/d/devils-elbow-cozy-up-in-2-bedroom-home/6990296245.html,2019-10-01,09:45,$895,None,False,None,2,1045ft2
Missouri,loz,loz,apa,6989901399,6067116094,"10 Pond Place, Kimberling City, MO",https://loz.craigslist.org/apa/d/kimberling-city-10-pond-place/6989901399.html,2019-09-30,16:01,$1050,Kimberling City,True,None,3,None
Missouri,loz,loz,apa,6989875048,6873886881,2 Bed 1 Bath walk to park & Pool.,https://loz.craigslist.org/apa/d/camdenton-2-bed-1-bath-walk-to-park-pool/6989875048.html,2019-09-30,15:29,$675,CAMDENTON,True,None,2,1000ft2
Missouri,loz,loz,apa,6975843060,4504693902,2 bed O road ALL utilities paid,https://loz.craigslist.org/apa/d/laurie-2-bed-road-all-utilities-paid/6975843060.html,2019-09-30,15:25,$775,o rd. across from golf course,True,None,2,1200ft2
Missouri,loz,loz,apa,6989861642,None,Cozy 4BR/2.5 BA,https://loz.craigslist.org/apa/d/devils-elbow-cozy-4br-25-ba/6989861642.html,2019-09-30,15:22,$1280,None,False,None,4,2090ft2
Missouri,loz,loz,apa,6983078509,4825901299,NO STEPS 2 bedroom 1 bath 1000 sq ft,https://loz.craigslist.org/apa/d/sunrise-beach-no-steps-2-bedroom-1-bath/6983078509.html,2019-09-30,14:23,$600,Sunrise Beach,True,None,2,1000ft2
Missouri,loz,loz,apa,6988554798,4504693902,2 bed O road ALL util pd 775,https://loz.craigslist.org/apa/d/laurie-2-bed-road-all-util-pd-775/6988554798.html,2019-09-30,14:23,$775,o rd. across from golf course,True,None,2,1200ft2
