CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
Tennessee,nashville,nashville,apa,6989256533,None,"Faux-Wood Flooring, Interactive Clubhouse, Generous Closet Space",https://nashville.craigslist.org/apa/d/nashville-faux-wood-flooring/6989256533.html,2019-10-01,19:02,$1245,None,True,None,2,1065ft2
Tennessee,nashville,nashville,apa,6984671457,None,"Luxury Cabana Beds, Ceiling Fans, Poolside Gas Grills",https://nashville.craigslist.org/apa/d/murfreesboro-luxury-cabana-beds-ceiling/6984671457.html,2019-10-01,18:54,$1305,None,True,None,2,1096ft2
Tennessee,nashville,nashville,apa,6990685528,6838918750,2 BEDROOM AVAILABLE,https://nashville.craigslist.org/apa/d/nashville-2-bedroom-available/6990685528.html,2019-10-01,18:52,$990,nashville,True,None,2,840ft2
Tennessee,nashville,nashville,apa,6984532841,6913403004,1 & 2 Bedroom Apts.,https://nashville.craigslist.org/apa/d/smyrna-1-2-bedroom-apts/6984532841.html,2019-10-01,18:30,$0,Smyrna,True,None,None,None
Tennessee,nashville,nashville,apa,6990737079,None,"1st Month FREE! #70! Granite, new flooring,fireplace..checkmark!",https://nashville.craigslist.org/apa/d/franklin-1st-month-free-70-granite-new/6990737079.html,2019-10-01,18:29,$1345,Franklin,True,None,2,1128ft2
Tennessee,nashville,nashville,apa,6990659896,6955733126,2 BEDROOM AVAILABLE !!!!!,https://nashville.craigslist.org/apa/d/nashville-2-bedroom-available/6990659896.html,2019-10-01,18:23,$1050,NASHVILLE,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6990725897,None,$1790 / 1341ft2 - Move in by Oct. 10th & Get $600 off 1st month's rent,https://nashville.craigslist.org/apa/d/franklin-ft2-move-in-by-oct-10th-get/6990725897.html,2019-10-01,18:22,$1790,None,True,None,3,1341ft2
Tennessee,nashville,nashville,apa,6990732535,None,"Just what you are looking for, upgrades and 1st month FREE!",https://nashville.craigslist.org/apa/d/franklin-just-what-you-are-looking-for/6990732535.html,2019-10-01,18:22,$1345,Franklin,True,None,None,1128ft2
Tennessee,nashville,nashville,apa,6989263172,None,"Shuffleboard, Poolside Gas Grill, Elite Fitness Center",https://nashville.craigslist.org/apa/d/nashville-shuffleboard-poolside-gas/6989263172.html,2019-10-01,18:22,$1505,None,True,None,3,1311ft2
Tennessee,nashville,nashville,apa,6990682173,6833437274,2 BEDROOM AVAILABLE !!!!!,https://nashville.craigslist.org/apa/d/nashville-2-bedroom-available/6990682173.html,2019-10-01,18:19,$990,Nashville,True,None,2,820ft2
Tennessee,nashville,nashville,apa,6990658994,6858279139,1 bedroom apartment !!!,https://nashville.craigslist.org/apa/d/nashville-1-bedroom-apartment/6990658994.html,2019-10-01,18:16,$825,nashville,True,None,1,640ft2
Tennessee,nashville,nashville,apa,6990728300,None,"British Woods offers Beauty, Luxury, Quietness & Value!",https://nashville.craigslist.org/apa/d/nashville-british-woods-offers-beauty/6990728300.html,2019-10-01,18:15,$1164,Nashville,True,None,2,1025ft2
Tennessee,nashville,nashville,apa,6990687304,6911812940,Home sweet Home at Horizon Park !,https://nashville.craigslist.org/apa/d/nashville-home-sweet-home-at-horizon/6990687304.html,2019-10-01,18:11,$1050,Nashville,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6980549144,6835627474,Lease / Purchase Mt Juliet Home!,https://nashville.craigslist.org/apa/d/old-hickory-lease-purchase-mt-juliet/6980549144.html,2019-10-01,18:07,$1800,Mt Juliet,True,None,3,1253ft2
Tennessee,nashville,nashville,apa,6990723247,None,"Pendant lights, sleek surfaces, beautiful finishes. Large closet space",https://nashville.craigslist.org/apa/d/nashville-pendant-lights-sleek-surfaces/6990723247.html,2019-10-01,18:07,$1740,First Tennessee Park,True,None,1,771ft2
Tennessee,nashville,nashville,apa,6990640327,None,Best Maintenance In Town,https://nashville.craigslist.org/apa/d/antioch-best-maintenance-in-town/6990640327.html,2019-10-01,18:04,$0,None,True,None,None,None
Tennessee,nashville,nashville,apa,6990663668,6858280425,1 bedroom 1 Bath !! Come and get it !!!,https://nashville.craigslist.org/apa/d/antioch-1-bedroom-1-bath-come-and-get/6990663668.html,2019-10-01,17:58,$825,nashville,True,None,1,640ft2
Tennessee,nashville,nashville,apa,6990683539,6914047428,Home sweet Home at Horizon Park !,https://nashville.craigslist.org/apa/d/nashville-home-sweet-home-at-horizon/6990683539.html,2019-10-01,17:58,$1050,Nashville,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6990696012,6942260653,Our 2 bedrooms are what you need come on in and apply today,https://nashville.craigslist.org/apa/d/nashville-our-2-bedrooms-are-what-you/6990696012.html,2019-10-01,17:58,$1050,nashville,True,None,2,None
Tennessee,nashville,nashville,apa,6979451326,None,3 bedroom 2 bath with Bonus room,https://nashville.craigslist.org/apa/d/murfreesboro-3-bedroom-2-bath-with/6979451326.html,2019-10-01,17:57,$1500,Murfreesboro,True,None,None,1662ft2
Tennessee,nashville,nashville,apa,6990706784,6737917127,Today is your lucky day...You found Apartment Selector (Free Apartment,https://nashville.craigslist.org/apa/d/nashville-today-is-your-lucky-dayyou/6990706784.html,2019-10-01,17:56,$795,Any Area,True,None,None,None
Tennessee,nashville,nashville,apa,6990650133,6856395119,One Bedrrom AVAILABLE !!,https://nashville.craigslist.org/apa/d/nashville-one-bedrrom-available/6990650133.html,2019-10-01,17:56,$825,Nashville,True,None,1,630ft2
Tennessee,nashville,nashville,apa,6990658239,6858284786,1 bedroom 1 bath,https://nashville.craigslist.org/apa/d/nashville-1-bedroom-1-bath/6990658239.html,2019-10-01,17:55,$825,nashville,True,None,1,640ft2
Tennessee,nashville,nashville,apa,6990710178,None,2 Bedroom / 1.5 bathroom for rent! Amazing lake view!!,https://nashville.craigslist.org/apa/d/old-hickory-2-bedroom-15-bathroom-for/6990710178.html,2019-10-01,17:55,$1219,"121 Hazelwood Dr Hendersonville, TN",True,None,2,1248ft2
Tennessee,nashville,nashville,apa,6990695582,6891396948,Pre-Lease Today!,https://nashville.craigslist.org/apa/d/nashville-pre-lease-today/6990695582.html,2019-10-01,17:54,$1050,nashville,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6990714371,6772478159,WE FIND APARTMENTS FOR YOU! - Free rental Service Apartment Options,https://nashville.craigslist.org/apa/d/antioch-we-find-apartments-for-you-free/6990714371.html,2019-10-01,17:53,$775,all area's,True,None,None,None
Tennessee,nashville,nashville,apa,6990712519,None,Spacious 1 Bedroom! Great Location! Available Now!,https://nashville.craigslist.org/apa/d/nashville-spacious-1-bedroom-great/6990712519.html,2019-10-01,17:50,$1329,None,True,None,1,850ft2
Tennessee,nashville,nashville,apa,6990711139,None,"ShortTermLease, Sun deck, Washer and dryer connections, Ceiling Fan",https://nashville.craigslist.org/apa/d/nashville-shorttermlease-sun-deck/6990711139.html,2019-10-01,17:48,$1200,None,True,None,2,1031ft2
Tennessee,nashville,nashville,apa,6990682675,6769514665,2 bedroom 1.5 available,https://nashville.craigslist.org/apa/d/antioch-2-bedroom-15-available/6990682675.html,2019-10-01,17:47,$1050,NASHVILLE,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6990656198,6799066929,1 bedroom 1 Bath !! Come and get it !!!,https://nashville.craigslist.org/apa/d/nashville-1-bedroom-1-bath-come-and-get/6990656198.html,2019-10-01,17:46,$825,nashville,True,None,1,630ft2
Tennessee,nashville,nashville,apa,6990709224,None,Charismatic 1 Bedroom Available Now!!!,https://nashville.craigslist.org/apa/d/nashville-charismatic-1-bedroom/6990709224.html,2019-10-01,17:45,$1329,None,True,None,1,850ft2
Tennessee,nashville,nashville,apa,6990695798,6891396948,Pre-Lease Today!,https://nashville.craigslist.org/apa/d/nashville-pre-lease-today/6990695798.html,2019-10-01,17:44,$1050,nashville,True,None,2,870ft2
Tennessee,nashville,nashville,apa,6990647561,6798986764,1 bedroom apartment available for this month !!!,https://nashville.craigslist.org/apa/d/nashville-1-bedroom-apartment-available/6990647561.html,2019-10-01,17:42,$825,nashville,True,None,1,640ft2
Tennessee,nashville,nashville,apa,6990706585,6893543272,VIBRANT LIVING-A MUST SEE,https://nashville.craigslist.org/apa/d/nashville-vibrant-living-must-see/6990706585.html,2019-10-01,17:41,$1750,Music Row,True,None,None,None
Tennessee,nashville,nashville,apa,6986880213,6772476957,Worried you might be missing out on specials and huge savings?,https://nashville.craigslist.org/apa/d/nashville-worried-you-might-be-missing/6986880213.html,2019-10-01,17:40,$1199,all area's,True,None,None,None
Tennessee,nashville,nashville,apa,6990706163,6667539661,"Looking for a pet friendly apt, we have lots of them!!!!!",https://nashville.craigslist.org/apa/d/nashville-looking-for-pet-friendly-apt/6990706163.html,2019-10-01,17:40,$1250,Nashville,True,None,1,None
Tennessee,nashville,nashville,apa,6985466241,6772476957,Worried you might be missing out on specials and huge savings?,https://nashville.craigslist.org/apa/d/nashville-worried-you-might-be-missing/6985466241.html,2019-10-01,17:40,$1199,all area's,True,None,None,None
Tennessee,nashville,nashville,apa,6986934679,6952597002,Nashville Best Locators are at your service - 100% Free!!!*,https://nashville.craigslist.org/apa/d/nashville-nashville-best-locators-are/6986934679.html,2019-10-01,17:40,$1100,All Area's,True,None,None,None
Tennessee,nashville,nashville,apa,6985474429,6667539661,"Woof, Woof, Woof^^^ Do you have restricted  breed dog",https://nashville.craigslist.org/apa/d/nashville-woof-woof-woof-do-you-have/6985474429.html,2019-10-01,17:40,$1250,Nashville,True,None,1,None
Tennessee,nashville,nashville,apa,6985437832,6952597002,Nashville Best Locators are at your service - 100% Free!!!*,https://nashville.craigslist.org/apa/d/nashville-nashville-best-locators-are/6985437832.html,2019-10-01,17:40,$1100,All Area's,True,None,None,None
Tennessee,nashville,nashville,apa,6971569232,6623075503,Apartment Selector-Free Apartment locating service,https://nashville.craigslist.org/apa/d/nashville-apartment-selector-free/6971569232.html,2019-10-01,17:40,$800,all area's,True,None,1,None
