CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
California,losangeles,wst,apts/housing for rent,6964465080,None,"Welcome to your amazing Beach Home, Relax, Party, work… anything you w",https://losangeles.craigslist.org/wst/apa/d/marina-del-rey-welcome-to-your-amazing/6964465080.html,2019-09-16,11:05,$7990,Marina Del Rey,True,None,2,1700ft2
California,losangeles,wst,apts/housing for rent,6967622626,None,Studio by Venice beach!,https://losangeles.craigslist.org/wst/apa/d/venice-studio-by-venice-beach/6967622626.html,2019-09-16,11:05,$1650,Venice,True,None,None,None
California,losangeles,wst,apts/housing for rent,6976318007,6810350363,"M/I SPECIAL 2 Bedroom in West Hollywood, Pool, Granite Counters, Gym",https://losangeles.craigslist.org/wst/apa/d/west-hollywood-i-special-2-bedroom-in/6976318007.html,2019-09-16,11:05,$3195,West Hollywood,True,None,2,1300ft2
California,losangeles,wst,apts/housing for rent,6979850953,6944282016,2+1 in Marina Del Rey with Washer/Dryer Hookups + Wood Style Floors,https://losangeles.craigslist.org/wst/apa/d/venice-21-in-marina-del-rey-with-washer/6979850953.html,2019-09-16,11:05,$2850,Marina Del Rey,True,None,2,900ft2
California,losangeles,wst,apts/housing for rent,6979941928,6703970722,"1+1 updated, bright and gorgeous unit in Beverly Hills!",https://losangeles.craigslist.org/wst/apa/d/los-angeles-11-updated-bright-and/6979941928.html,2019-09-16,11:05,$2395,"Beverly Hills, Los Angeles, Century City",True,None,1,None
California,losangeles,wst,apts/housing for rent,6967211917,6940705616,3 Blocks to Beach - Santa Monica 1bd/1ba - POOL!,https://losangeles.craigslist.org/wst/apa/d/santa-monica-3-blocks-to-beach-santa/6967211917.html,2019-09-16,11:04,$2295,Santa Monica,True,None,1,None
California,losangeles,wst,apts/housing for rent,6965307085,None,1BD/1BA in Santa Monica!Pool & Parking! Private Balcony!,https://losangeles.craigslist.org/wst/apa/d/santa-monica-1bd-1ba-in-santa/6965307085.html,2019-09-16,11:04,$2395,Santa Monica,True,None,1,None
California,losangeles,wst,apts/housing for rent,6978032982,None,Spacious well lit half block away from Ocean Ave,https://losangeles.craigslist.org/wst/apa/d/santa-monica-spacious-well-lit-half/6978032982.html,2019-09-16,11:04,$4900,Santa Monica,True,None,2,None
California,losangeles,wst,apts/housing for rent,6977182317,6947333422,Furnished w/utilities and wifi included,https://losangeles.craigslist.org/wst/apa/d/santa-monica-furnished-utilities-and/6977182317.html,2019-09-16,11:04,$3095,Santa Monica,True,None,2,None
California,losangeles,wst,apts/housing for rent,6968070164,6961649907,Furnished w/utilities and wifi included,https://losangeles.craigslist.org/wst/apa/d/santa-monica-furnished-utilities-and/6968070164.html,2019-09-16,11:03,$3395,West Los Angeles,True,None,2,None
